ID,시설명,기관,분류 1,분류 2,분류 3,항목명 1(대표),항목명 2(상세),비고/설명,가격
"1472","김해추모의공원","사설","기타","","관내","","화장 이용료죽은태아-일반(관내)","화장 이용료죽은태아-일반(관내)50,0001",500001
"1472","김해추모의공원","사설","기타","","관내","","화장 이용료일반(소인)-일반(관내)","화장 이용료일반(소인)-일반(관내)60,0001",600001
"1472","김해추모의공원","사설","기타","","관내","","화장 이용료개장유골-일반(관내)","화장 이용료개장유골-일반(관내)60,0001",600001
"1472","김해추모의공원","사설","기타","","관내","","화장 이용료일반(대인)-일반(관내)","화장 이용료일반(대인)-일반(관내)100,0001",1000001
"1472","김해추모의공원","사설","기타","","관외","","화장 이용료죽은태아-일반(관외)","화장 이용료죽은태아-일반(관외)125,0001",1250001
"1472","김해추모의공원","사설","기타","","관외","","화장 이용료개장유골-일반(관외)","화장 이용료개장유골-일반(관외)200,0001",2000001
"1472","김해추모의공원","사설","기타","","관외","","화장 이용료일반(소인)-일반(관외)","화장 이용료일반(소인)-일반(관외)300,0001",3000001
"1472","김해추모의공원","사설","기타","","관외","","화장 이용료일반(대인)-일반(관외)","화장 이용료일반(대인)-일반(관외)500,0001",5000001
"1473","밀양시공설화장시설","공설","기타","","관내","","화장 이용료죽은태아-일반(관내)","화장 이용료죽은태아-일반(관내)35,0001",350001
"1473","밀양시공설화장시설","공설","기타","","관내","","화장 이용료개장유골-일반(관내)","화장 이용료개장유골-일반(관내)45,0001",450001
"1473","밀양시공설화장시설","공설","기타","","관내","","화장 이용료일반(소인)-일반(관내)","화장 이용료일반(소인)-일반(관내)55,0001",550001
"1473","밀양시공설화장시설","공설","기타","","관내","","화장 이용료일반(대인)-일반(관내)","화장 이용료일반(대인)-일반(관내)80,0001",800001
"1473","밀양시공설화장시설","공설","기타","","관외","","화장 이용료죽은태아-일반(관외)","화장 이용료죽은태아-일반(관외)150,0001",1500001
"1473","밀양시공설화장시설","공설","기타","","관외","","화장 이용료개장유골-일반(관외)","화장 이용료개장유골-일반(관외)220,0001",2200001
"1473","밀양시공설화장시설","공설","기타","","관외","","화장 이용료일반(소인)-일반(관외)","화장 이용료일반(소인)-일반(관외)350,0001",3500001
"1473","밀양시공설화장시설","공설","기타","","관외","","화장 이용료일반(대인)-일반(관외)","화장 이용료일반(대인)-일반(관외)520,0001",5200001
"1473","밀양시공설화장시설","공설","기타","","관외","","화장 이용료일반(대인)-기타(관외)520,0001","화장 이용료일반(대인)-기타1(관외)520,0001",5200001
"1473","밀양시공설화장시설","공설","기타","","관외","","화장 이용료무연고-일반(관외)","화장 이용료무연고-일반(관외)520,0001",5200001
"1474","천안추모공원","공설","기타","","관내","","사용료(무연고)관내(년)100,0001","사용료(무연고)관내(5년)100,0001",1000001
"1474","천안추모공원","공설","기타","개인단","관내","","사용료(개인단)관내(년)400,0001","사용료(개인단)관내(15년)400,0001",4000001
"1474","천안추모공원","공설","기타","부부단","관내","","사용료(부부단)관내(년)600,0001","사용료(부부단)관내(15년)600,0001",6000001
"1474","천안추모공원","공설","기타","개인단","관외","","사용료(개인단)관외(년)1,000,0001","사용료(개인단)관외(15년)1,000,0001",10000001
"1475","충주시시설관리공단","사설","기타","","관내","","화장 이용료죽은태아-일반(관내)","화장 이용료죽은태아-일반(관내)35,0001",350001
"1475","충주시시설관리공단","사설","기타","","관내","","화장 이용료일반(소인)-일반(관내)","화장 이용료일반(소인)-일반(관내)70,0001",700001
"1475","충주시시설관리공단","사설","기타","","관내","","화장 이용료개장유골-일반(관내)","화장 이용료개장유골-일반(관내)70,0001",700001
"1475","충주시시설관리공단","사설","기타","","관내","","화장 이용료일반(대인)-일반(관내)","화장 이용료일반(대인)-일반(관내)100,0001",1000001
"1475","충주시시설관리공단","사설","기타","","관내","","화장 이용료무연고-일반(관내)","화장 이용료무연고-일반(관내)100,0001",1000001
"1475","충주시시설관리공단","사설","기타","","관내","","화장 이용료일반(대인)-일반(관내)(개월 미만 거주 30%가산)130,0001","화장 이용료일반(대인)-일반(관내)(6개월 미만 거주 30%가산)130,0001",1300001
"1475","충주시시설관리공단","사설","기타","","관외","","화장 이용료죽은태아-일반(관외)","화장 이용료죽은태아-일반(관외)300,0001",3000001
"1475","충주시시설관리공단","사설","기타","","관외","","화장 이용료무연고-일반(관외)","화장 이용료무연고-일반(관외)500,0001",5000001
"1475","충주시시설관리공단","사설","기타","","관외","","화장 이용료개장유골-일반(관외)","화장 이용료개장유골-일반(관외)500,0001",5000001
"1475","충주시시설관리공단","사설","기타","","관외","","화장 이용료일반(소인)-일반(관외)","화장 이용료일반(소인)-일반(관외)700,0001",7000001
"1475","충주시시설관리공단","사설","기타","","관외","","화장 이용료일반(대인)-일반(관외)","화장 이용료일반(대인)-일반(관외)1,000,0001",10000001
"1476","솔향하늘길","사설","기타","","관내","","화장 이용료일반(소인)-기타(관내)50,0001","화장 이용료일반(소인)-기타2(관내)50,0001",500001
"1476","솔향하늘길","사설","기타","","관내","","화장 이용료죽은태아-일반(관내)","화장 이용료죽은태아-일반(관내)50,0001",500001
"1476","솔향하늘길","사설","기타","","관내","","화장 이용료일반(대인)-기타(관내)75,0001","화장 이용료일반(대인)-기타1(관내)75,0001",750001
"1476","솔향하늘길","사설","기타","","관내","","화장 이용료일반(소인)-일반(관내)","화장 이용료일반(소인)-일반(관내)100,0001",1000001
"1476","솔향하늘길","사설","기타","","관내","","화장 이용료개장유골-일반(관내)","화장 이용료개장유골-일반(관내)100,0001",1000001
"1476","솔향하늘길","사설","기타","","관내","","화장 이용료일반(대인)-일반(관내)","화장 이용료일반(대인)-일반(관내)150,0001",1500001
"1476","솔향하늘길","사설","기타","","관외","","화장 이용료죽은태아-일반(관외)","화장 이용료죽은태아-일반(관외)200,0001",2000001
"1476","솔향하늘길","사설","기타","","관외","","화장 이용료일반(소인)-일반(관외)","화장 이용료일반(소인)-일반(관외)400,0001",4000001
"1476","솔향하늘길","사설","기타","","관외","","화장 이용료개장유골-일반(관외)","화장 이용료개장유골-일반(관외)400,0001",4000001
"1476","솔향하늘길","사설","기타","","관외","","화장 이용료일반(대인)-일반(관외)","화장 이용료일반(대인)-일반(관외)700,0001",7000001
"1477","울릉하늘섬공원","사설","기타","","관내","130만원","관내년 이용가능 2회 연장가능130,0001","관내15년 이용가능 2회 연장가능130,0001",1300001
"1477","울릉하늘섬공원","사설","기타","","관외","260만원","관외년 이용가능 2회 연장가능260,0001","관외15년 이용가능 2회 연장가능260,0001",2600001
"1478","창원시립마산화장장","공설","기타","","관내","","화장 이용료죽은태아-일반(관내)","화장 이용료죽은태아-일반(관내)25,0001",250001
"1478","창원시립마산화장장","공설","기타","","관내","","화장 이용료개장유골-일반(관내)","화장 이용료개장유골-일반(관내)30,0001",300001
"1478","창원시립마산화장장","공설","기타","","관내","","화장 이용료일반(소인)-일반(관내)","화장 이용료일반(소인)-일반(관내)50,0001",500001
"1478","창원시립마산화장장","공설","기타","","관내","","화장 이용료일반(대인)-일반(관내)","화장 이용료일반(대인)-일반(관내)70,0001",700001
"1478","창원시립마산화장장","공설","기타","","관내","","화장 이용료무연고-일반(관내)","화장 이용료무연고-일반(관내)70,0001",700001
"1478","창원시립마산화장장","공설","기타","","관외","","화장 이용료죽은태아-일반(관외)","화장 이용료죽은태아-일반(관외)100,0001",1000001
"1478","창원시립마산화장장","공설","기타","","관외","","화장 이용료개장유골-일반(관외)","화장 이용료개장유골-일반(관외)200,0001",2000001
"1478","창원시립마산화장장","공설","기타","","관외","","화장 이용료일반(소인)-일반(관외)","화장 이용료일반(소인)-일반(관외)300,0001",3000001
"1478","창원시립마산화장장","공설","기타","","관외","","화장 이용료일반(대인)-일반(관외)","화장 이용료일반(대인)-일반(관외)500,0001",5000001
"1478","창원시립마산화장장","공설","기타","","관외","","화장 이용료무연고-일반(관외)","화장 이용료무연고-일반(관외)500,0001",5000001
"1479","서울시립승화원","공설","봉안당","","관내","","봉안관리비(관내-기초생활 수급자)매 년마다25,0001","봉안관리비(관내-기초생활 수급자)매 5년마다25,0001",250001
"1479","서울시립승화원","공설","봉안당","","관외","","봉안관리비(관외-기초생활 수급자)매 년마다45,0001","봉안관리비(관외-기초생활 수급자)매 5년마다45,0001",450001
"1479","서울시립승화원","공설","봉안당","","관내","","봉안재사용료(관내-국가유공자 및 그 배우자)년마다 기간연장시50,0001","봉안재사용료(관내-국가유공자 및 그 배우자)5년마다 기간연장시50,0001",500001
"1479","서울시립승화원","공설","봉안당","","관내","","봉안재사용료(관내-기초생활 수급자)년마다 기간연장시50,0001","봉안재사용료(관내-기초생활 수급자)5년마다 기간연장시50,0001",500001
"1479","서울시립승화원","공설","봉안당","","관내","","봉안관리비(관내-국가유공자 및 그 배우자)매 년마다50,0001","봉안관리비(관내-국가유공자 및 그 배우자)매 5년마다50,0001",500001
"1479","서울시립승화원","공설","봉안당","","관외","","봉안관리비(관외-국가유공자 및 그 배우자)매 년마다90,0001","봉안관리비(관외-국가유공자 및 그 배우자)매 5년마다90,0001",900001
"1479","서울시립승화원","공설","봉안당","","관내","","봉안재사용료(관내-일반)년마다 기간연장시100,0001","봉안재사용료(관내-일반)5년마다 기간연장시100,0001",1000001
"1479","서울시립승화원","공설","봉안당","","관내","","봉안관리비(관내-일반)매 년마다100,0001","봉안관리비(관내-일반)매 5년마다100,0001",1000001
"1479","서울시립승화원","공설","봉안당","","관외","","봉안재사용료(관외-기초생활 수급자)년마다 기간연장시120,0001","봉안재사용료(관외-기초생활 수급자)5년마다 기간연장시120,0001",1200001
"1479","서울시립승화원","공설","봉안당","","관외","","봉안재사용료(관외-국가유공자 및 그 배우자)년마다 기간연장시150,0001","봉안재사용료(관외-국가유공자 및 그 배우자)5년마다 기간연장시150,0001",1500001
"1479","서울시립승화원","공설","봉안당","","관외","","봉안관리비(관외-일반)매 년마다180,0001","봉안관리비(관외-일반)매 5년마다180,0001",1800001
"1479","서울시립승화원","공설","봉안당","","관외","","봉안재사용료(관외-일반)년마다 기간연장시300,0001","봉안재사용료(관외-일반)5년마다 기간연장시300,0001",3000001
"1480","군산시승화원","사설","기타","","관내","","화장 이용료죽은태아-일반(관내)","화장 이용료죽은태아-일반(관내)15,0001",150001
"1480","군산시승화원","사설","기타","","관내","","화장 이용료개장유골-일반(관내)","화장 이용료개장유골-일반(관내)30,0001",300001
"1480","군산시승화원","사설","기타","","관내","","화장 이용료일반(소인)-일반(관내)","화장 이용료일반(소인)-일반(관내)45,0001",450001
"1480","군산시승화원","사설","기타","","관내","","화장 이용료일반(대인)-일반(관내)","화장 이용료일반(대인)-일반(관내)60,0001",600001
"1480","군산시승화원","사설","기타","","관외","","화장 이용료죽은태아-일반(관외)","화장 이용료죽은태아-일반(관외)150,0001",1500001
"1480","군산시승화원","사설","기타","","관외","","화장 이용료일반(소인)-일반(관외)","화장 이용료일반(소인)-일반(관외)300,0001",3000001
"1480","군산시승화원","사설","기타","","관외","","화장 이용료개장유골-일반(관외)","화장 이용료개장유골-일반(관외)300,0001",3000001
"1480","군산시승화원","사설","기타","","관외","","화장 이용료일반(대인)-일반(관외)","화장 이용료일반(대인)-일반(관외)500,0001",5000001
"1480","군산시승화원","사설","기타","","관외","","화장 이용료무연고-일반(관외)","화장 이용료무연고-일반(관외)500,0001",5000001
"1481","남원시승화원","사설","기타","","관내","","화장 이용료죽은태아-일반(관내)","화장 이용료죽은태아-일반(관내)20,0001",200001
"1481","남원시승화원","사설","기타","","관내","","화장 이용료개장유골-일반(관내)","화장 이용료개장유골-일반(관내)30,0001",300001
"1481","남원시승화원","사설","기타","","관내","","화장 이용료일반(소인)-일반(관내)","화장 이용료일반(소인)-일반(관내)40,0001",400001
"1481","남원시승화원","사설","기타","","관내","","화장 이용료일반(대인)-일반(관내)","화장 이용료일반(대인)-일반(관내)60,0001",600001
"1481","남원시승화원","사설","기타","","관내","","화장 이용료무연고-일반(관내)","화장 이용료무연고-일반(관내)60,0001",600001
"1481","남원시승화원","사설","기타","","관외","","화장 이용료죽은태아-일반(관외)","화장 이용료죽은태아-일반(관외)150,0001",1500001
"1481","남원시승화원","사설","기타","","관외","","화장 이용료일반(소인)-일반(관외)","화장 이용료일반(소인)-일반(관외)300,0001",3000001
"1481","남원시승화원","사설","기타","","관외","","화장 이용료개장유골-일반(관외)","화장 이용료개장유골-일반(관외)300,0001",3000001
"1481","남원시승화원","사설","기타","","관외","","화장 이용료일반(대인)-일반(관외)","화장 이용료일반(대인)-일반(관외)600,0001",6000001
"1481","남원시승화원","사설","기타","","관외","","화장 이용료무연고-일반(관외)","화장 이용료무연고-일반(관외)600,0001",6000001
"1482","부산영락공원","사설","기타","","관내","1만원","국/찌개시락국(kg)시락국 1kg10,000","국/찌개시락국(1kg)시락국 1kg10,000",10000
"1482","부산영락공원","사설","기타","","관내","1만원","기타류폐기물처리비(염습실)폐기물처리비","기타류폐기물처리비(염습실)폐기물처리비10,000",10000
"1482","부산영락공원","사설","기타","","관내","1만원","남상복남성복 하의한국 대여복10,000","남상복남성복 하의한국, 대여복10,000",10000
"1482","부산영락공원","사설","기타","","관내","1만원","기타허리벨트중국","기타허리벨트중국10,000",10000
"1482","부산영락공원","사설","기타","","관내","1만원","","10,213",10213
"1482","부산영락공원","사설","기타","개인단","관내","1만원","국/찌개김치찌개 인분김치찌개 1인분12,000","국/찌개김치찌개 1인분김치찌개 1인분12,000",12000
"1482","부산영락공원","사설","기타","","관내","1만원","반찬류땅콩 g땅콩 500g12,000","반찬류땅콩 500g땅콩 500g12,000",12000
"1482","부산영락공원","사설","기타","","관내","1만원","반찬류멸치 g멸치 400g12,000","반찬류멸치 400g멸치 400g12,000",12000
"1482","부산영락공원","사설","기타","","관내","1만원","반찬류무말랭이 kg무말랭이 1kg12,000","반찬류무말랭이 1kg무말랭이 1kg12,000",12000
"1482","부산영락공원","사설","기타","","관내","1만원","안주류오징어회무침 g오징어회무침 600g12,000","안주류오징어회무침 600g오징어회무침 600g12,000",12000
"1482","부산영락공원","사설","기타","","관내","1만원","안주류부추전부추전 장12,000","안주류부추전부추전 4장12,000",12000
"1482","부산영락공원","사설","기타","","관내","1만원","","12,000",12000
"1482","부산영락공원","사설","기타","","관내","1만원","기타칠성판오동나무/중국/한국","기타칠성판오동나무/중국/한국12,000",12000
"1482","부산영락공원","사설","기타","","관내","1만원","","12,028",12028
"1482","부산영락공원","사설","기타","","관내","1만원","","12,028",12028
"1482","부산영락공원","사설","기타","","관내","1만원","","12,028",12028
"1482","부산영락공원","사설","기타","","관내","1만원","","12,028",12028
"1482","부산영락공원","사설","기타","","관내","1만원","","12,028",12028
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","12,494",12494
"1482","부산영락공원","사설","기타","","관내","1만원","","13,240",13240
"1482","부산영락공원","사설","기타","","관내","1만원","","14,000",14000
"1482","부산영락공원","사설","기타","","관내","1만원","","14,044",14044
"1482","부산영락공원","사설","기타","","관내","2만원","결관포(보)외울베(마)폴리에스터/한국/기계직15,000","결관포(보)외울베(20마)폴리에스터/한국/기계직15,000",15000
"1482","부산영락공원","사설","기타","","관내","2만원","기타와이셔츠면 폴리에스터 혼용15,000","기타와이셔츠면, 폴리에스터 혼용15,000",15000
"1482","부산영락공원","사설","기타","","관내","2만원","기타종교명패백숙나무/중국/한국","기타종교명패백숙나무/중국/한국15,000",15000
"1482","부산영락공원","사설","기타","","관내","2만원","결관포(보)외울베(마)폴리에스터/한국/기계직20,000","결관포(보)외울베(30마)폴리에스터/한국/기계직20,000",20000
"1482","부산영락공원","사설","기타","","관내","2만원","남상복남성복 상의한국 대여복20,000","남상복남성복 상의한국, 대여복20,000",20000
"1482","부산영락공원","사설","기타","","관내","2만원","","21,030",21030
"1482","부산영락공원","사설","기타","","관내","2만원","","21,284",21284
"1482","부산영락공원","사설","기타","","관내","2만원","","21,284",21284
"1482","부산영락공원","사설","기타","","관내","2만원","","21,284",21284
"1482","부산영락공원","사설","기타","","관내","2만원","","21,284",21284
"1482","부산영락공원","사설","기타","","관내","2만원","","21,284",21284
"1482","부산영락공원","사설","기타","","관내","2만원","","21,667",21667
"1482","부산영락공원","사설","기타","","관내","2만원","반찬류김치 .5kg김치 2.5kg22,000","반찬류김치 2.5kg김치 2.5kg22,000",22000
"1482","부산영락공원","사설","기타","","관내","2만원","일반상식제사음식","일반상식제사음식22,000",22000
"1482","부산영락공원","사설","기타","","관내","2만원","관포(보)관보인견%/중국/한국/기계직22,000","관포(보)관보인견100%/중국/한국/기계직22,000",22000
"1482","부산영락공원","사설","기타","","관내","2만원","","24,000",24000
"1482","부산영락공원","사설","기타","","관내","2만원","","24,608",24608
"1482","부산영락공원","사설","기타","","관내","2만원","","24,608",24608
"1482","부산영락공원","사설","기타","","관내","2만원","","24,608",24608
"1482","부산영락공원","사설","기타","","관내","3만원","기타장매세트면%/장메, 이불, 요25,000","기타장매세트면100%/장메, 이불, 요25,000",25000
"1482","부산영락공원","사설","기타","","관내","3만원","기타복건세트면%/복건, 면모, 악수, 버선25,000","기타복건세트면100%/복건, 면모, 악수, 버선25,000",25000
"1482","부산영락공원","사설","기타","","관내","3만원","남상복남성정장한국 대여복25,000","남상복남성정장한국, 대여복25,000",25000
"1482","부산영락공원","사설","기타","","관내","3만원","여상복여성복 대여한국 대여복25,000","여상복여성복 대여한국, 대여복25,000",25000
"1482","부산영락공원","사설","기타","","관내","3만원","","25,000",25000
"1482","부산영락공원","사설","기타","","관내","3만원","","25,833",25833
"1482","부산영락공원","사설","기타","","관내","3만원","","25,833",25833
"1482","부산영락공원","사설","기타","","관내","3만원","","25,833",25833
"1482","부산영락공원","사설","기타","","관내","3만원","","26,000",26000
"1482","부산영락공원","사설","기타","","관내","3만원","반찬류코다리 .3kg코다리 1.3kg27,000","반찬류코다리 1.3kg코다리 1.3kg27,000",27000
"1482","부산영락공원","사설","기타","","관내","3만원","기타류폐기물처리비(염습실 빈소)폐기물처리비30,000","기타류폐기물처리비(염습실, 빈소)폐기물처리비30,000",30000
"1482","부산영락공원","사설","기타","","관내","","안치대안치대종이/한국","안치대안치대종이/한국30,000",30000
"1482","부산영락공원","사설","기타","","관내","3만원","","30,000",30000
"1482","부산영락공원","사설","기타","","관내","3만원","기타염베(중)저마%/중국/한국/기계직30,000","기타염베(중)저마100%/중국/한국/기계직30,000",30000
"1482","부산영락공원","사설","기타","","관내","3만원","기타꼬깔꼬깔","기타꼬깔꼬깔30,000",30000
"1482","부산영락공원","사설","기타","","관내","4만원","탈지면세정티슈세정액 탈지면35,000","탈지면세정티슈세정액, 탈지면35,000",35000
"1482","부산영락공원","사설","기타","","관내","4만원","기타염보염보","기타염보염보35,000",35000
"1482","부산영락공원","사설","기타","","관내","4만원","","37,800",37800
"1482","부산영락공원","사설","기타","","관내","4만원","","37,800",37800
"1482","부산영락공원","사설","기타","","관내","4만원","명정명정인견%/중국/한국/기계직40,000","명정명정인견100%/중국/한국/기계직40,000",40000
"1482","부산영락공원","사설","기타","","관내","4만원","기타입관세트지메 턱보공, 기저귀, 습신40,000","기타입관세트지메, 턱보공, 기저귀, 습신40,000",40000
"1482","부산영락공원","사설","기타","","관내","4만원","","42,585",42585
"1482","부산영락공원","사설","기타","","관내","4만원","","42,643",42643
"1482","부산영락공원","사설","기타","","관내","4만원","","42,643",42643
"1482","부산영락공원","사설","기타","","관내","4만원","","42,643",42643
"1482","부산영락공원","사설","기타","","관내","4만원","","42,643",42643
"1482","부산영락공원","사설","기타","","관내","4만원","","42,643",42643
"1482","부산영락공원","사설","기타","","관내","4만원","","43,549",43549
"1482","부산영락공원","사설","기타","","관내","4만원","","43,549",43549
"1482","부산영락공원","사설","기타","","관내","5만원","","49,890",49890
"1482","부산영락공원","사설","기타","","관내","5만원","","49,890",49890
"1482","부산영락공원","사설","기타","","관내","5만원","","49,890",49890
"1482","부산영락공원","사설","기타","","관내","5만원","일반위령제제사음식","일반위령제제사음식50,000",50000
"1482","부산영락공원","사설","기타","","관내","5만원","","50,800",50800
"1482","부산영락공원","사설","기타","","관내","5만원","","50,800",50800
"1482","부산영락공원","사설","기타","","관내","5만원","","50,800",50800
"1482","부산영락공원","사설","기타","","관내","6만원","육류수육 Kg수육 1Kg55,000","육류수육 1Kg수육 1Kg55,000",55000
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","55,203",55203
"1482","부산영락공원","사설","기타","","관내","6만원","","59,763",59763
"1482","부산영락공원","사설","기타","","관내","6만원","","61,150",61150
"1482","부산영락공원","사설","기타","","관내","7만원","오동나무오동나무(애기관).6/집성판/애기관/오동나무/중국/한국70,000","오동나무오동나무(애기관)0.6/집성판/애기관/오동나무/중국/한국70,000",70000
"1482","부산영락공원","사설","기타","","관내","8만원","","76,500",76500
"1482","부산영락공원","사설","기타","","관내","8만원","","79,884",79884
"1482","부산영락공원","사설","기타","","관내","8만원","","79,884",79884
"1482","부산영락공원","사설","기타","","관내","8만원","","79,884",79884
"1482","부산영락공원","사설","기타","","관내","8만원","","79,884",79884
"1482","부산영락공원","사설","기타","","관내","8만원","","79,884",79884
"1482","부산영락공원","사설","기타","","관내","8만원","","81,333",81333
"1482","부산영락공원","사설","기타","","관내","8만원","","82,238",82238
"1482","부산영락공원","사설","기타","","관내","8만원","","82,238",82238
"1482","부산영락공원","사설","기타","","관내","10만원","","100,000",100000
"1482","부산영락공원","사설","기타","","관내","10만원","","100,000",100000
"1482","부산영락공원","사설","기타","","관내","10만원","","101,216",101216
"1482","부산영락공원","사설","기타","","관내","11만원","","109,333",109333
"1482","부산영락공원","사설","기타","","관내","11만원","","110,000",110000
"1482","부산영락공원","사설","기타","","관내","12만원","","120,408",120408
"1482","부산영락공원","사설","기타","","관내","12만원","","120,408",120408
"1482","부산영락공원","사설","기타","","관내","14만원","","144,167",144167
"1482","부산영락공원","사설","기타","","관내","14만원","","144,167",144167
"1482","부산영락공원","사설","기타","","관내","15만원","","145,325",145325
"1482","부산영락공원","사설","기타","","관내","15만원","오동나무오동나무(.6관)0.6/1단 집성판/오동나무/중국/한국150,000","오동나무오동나무(0.6관)0.6/1단 집성판/오동나무/중국/한국150,000",150000
"1482","부산영락공원","사설","기타","","관내","17만원","면영락호면100%/중국/한국/기계직170,000","면영락1호면100%/중국/한국/기계직170,000",170000
"1482","부산영락공원","사설","기타","","관내","19만원","","186,000",186000
"1482","부산영락공원","사설","기타","","관내","20만원","","195,087",195087
"1482","부산영락공원","사설","기타","","관내","20만원","","195,087",195087
"1482","부산영락공원","사설","기타","","관내","20만원","","195,087",195087
"1482","부산영락공원","사설","기타","","관내","20만원","","195,087",195087
"1482","부산영락공원","사설","기타","","관내","20만원","","195,087",195087
"1482","부산영락공원","사설","기타","","관내","20만원","일반제상호제사음식200,000","일반제상1호제사음식200,000",200000
"1482","부산영락공원","사설","기타","","관내","21만원","","214,765",214765
"1482","부산영락공원","사설","기타","","관내","21만원","","214,765",214765
"1482","부산영락공원","사설","기타","","관내","21만원","","214,765",214765
"1482","부산영락공원","사설","기타","","관내","21만원","","214,765",214765
"1482","부산영락공원","사설","기타","","관내","21만원","","214,765",214765
"1482","부산영락공원","사설","기타","","관내","23만원","오동나무오동나무(.0관)1.0/1단 집성판/오동나무/중국/한국230,000","오동나무오동나무(1.0관)1.0/1단 집성판/오동나무/중국/한국230,000",230000
"1482","부산영락공원","사설","기타","","관내","23만원","오동나무오동나무(.0특수관)1.0/1단 특수관/오동나무/중국/한국230,000","오동나무오동나무(1.0특수관)1.0/1단 특수관/오동나무/중국/한국230,000",230000
"1482","부산영락공원","사설","기타","","관내","25만원","","248,513",248513
"1482","부산영락공원","사설","기타","","관내","25만원","일반염습비(병사)병사","일반염습비(병사)병사250,000",250000
"1482","부산영락공원","사설","기타","","관내","25만원","일반염습비(사고사)사고사","일반염습비(사고사)사고사250,000",250000
"1482","부산영락공원","사설","기타","","관내","25만원","일반제상호제사음식250,000","일반제상2호제사음식250,000",250000
"1482","부산영락공원","사설","기타","","관내","25만원","일반발인제상제사음식","일반발인제상제사음식250,000",250000
"1482","부산영락공원","사설","기타","","관내","25만원","면영락호황토면100%/중국/한국/기계직250,000","면영락2호황토면100%/중국/한국/기계직250,000",250000
"1482","부산영락공원","사설","기타","","관내","28만원","","278,571",278571
"1482","부산영락공원","사설","기타","","관내","28만원","","278,571",278571
"1482","부산영락공원","사설","기타","","관내","30만원","오동나무오동나무(.5관)1.5/1단 통판/오동나무/중국/한국300,000","오동나무오동나무(1.5관)1.5/1단 통판/오동나무/중국/한국300,000",300000
"1482","부산영락공원","사설","기타","","관내","","염습실/입관실염습실 사용료회/1시간 사용료30,0001","염습실/입관실염습실 사용료1회/1시간 사용료30,0001",300001
"1482","부산영락공원","사설","기타","","관내","30만원","","303,252",303252
"1482","부산영락공원","사설","기타","","관내","30만원","","303,252",303252
"1482","부산영락공원","사설","기타","","관내","33만원","","328,333",328333
"1482","부산영락공원","사설","기타","","관내","33만원","","328,333",328333
"1482","부산영락공원","사설","기타","","관내","35만원","제단장식호화환 제작350,000","제단장식1호화환 제작350,000",350000
"1482","부산영락공원","사설","기타","","관내","35만원","저마영락호저마100%/중국/한국/기계직350,000","저마영락3호저마100%/중국/한국/기계직350,000",350000
"1482","부산영락공원","사설","기타","","관내","39만원","","394,386",394386
"1482","부산영락공원","사설","기타","","관내","39만원","","394,386",394386
"1482","부산영락공원","사설","기타","","관내","39만원","","394,386",394386
"1482","부산영락공원","사설","기타","","관내","39만원","","394,386",394386
"1482","부산영락공원","사설","기타","","관내","39만원","","394,386",394386
"1482","부산영락공원","사설","기타","","관내","40만원","인견영락호저마+인견/중국/한국/기계직400,000","인견영락4호저마+인견/중국/한국/기계직400,000",400000
"1482","부산영락공원","사설","기타","","관내","41만원","","407,774",407774
"1482","부산영락공원","사설","기타","","관내","41만원","","407,774",407774
"1482","부산영락공원","사설","기타","","관내","","기타화장장 사용료사산아(부산. 경남 울산)45,0001","기타화장장 사용료사산아(부산. 경남, 울산)45,0001",450001
"1482","부산영락공원","사설","기타","","관내","50만원","제단장식호화환 제작500,000","제단장식2호화환 제작500,000",500000
"1482","부산영락공원","사설","기타","","관내","50만원","기타영락호옥수수100%/중국/중국/기계직500,000","기타영락5호옥수수100%/중국/중국/기계직500,000",500000
